epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,1088.63,1.13539,1.72176,2.04355,1.07869,0.82027,0.41181,0.55827,0.35569,0.77021,0.36004,0.47352,0.25782,1.51335,2.55671,2.636,1.25628,0.00024854,0.00024854,0.00024854
129,1097.14,1.19705,1.84509,2.00135,1.09206,0.82027,0.41181,0.55827,0.35569,0.77021,0.36004,0.47352,0.25782,1.51335,2.55671,2.636,1.25628,0.00024656,0.00024656,0.00024656
130,1106.03,1.21139,1.84166,2.06439,1.07059,0.82027,0.41181,0.55827,0.35569,0.77021,0.36004,0.47352,0.25782,1.51335,2.55671,2.636,1.25628,0.00024458,0.00024458,0.00024458
131,1114.47,1.10447,1.78334,1.96423,1.06734,0.82027,0.41181,0.55827,0.35569,0.77021,0.36004,0.47352,0.25782,1.51335,2.55671,2.636,1.25628,0.0002426,0.0002426,0.0002426
132,1122.82,1.11971,1.76957,1.97055,1.07084,0.83165,0.42453,0.55817,0.3538,0.78803,0.37654,0.47524,0.26057,1.53022,2.5335,2.55453,1.24955,0.00024062,0.00024062,0.00024062
133,1131.09,1.05181,1.72314,1.81048,1.03244,0.83165,0.42453,0.55817,0.3538,0.78803,0.37654,0.47524,0.26057,1.53022,2.5335,2.55453,1.24955,0.00023864,0.00023864,0.00023864
134,1139.45,1.11293,1.7004,1.90886,1.10501,0.83165,0.42453,0.55817,0.3538,0.78803,0.37654,0.47524,0.26057,1.53022,2.5335,2.55453,1.24955,0.00023666,0.00023666,0.00023666
135,1147.59,1.10172,1.68296,2.00987,1.08756,0.83165,0.42453,0.55817,0.3538,0.78803,0.37654,0.47524,0.26057,1.53022,2.5335,2.55453,1.24955,0.00023468,0.00023468,0.00023468
136,1156.05,1.194,1.87892,2.05428,1.08242,0.82655,0.4473,0.5766,0.36032,0.77168,0.39139,0.48684,0.26329,1.56016,2.57283,2.50854,1.26695,0.0002327,0.0002327,0.0002327
137,1164,1.1263,1.74381,1.93946,1.1123,0.82655,0.4473,0.5766,0.36032,0.77168,0.39139,0.48684,0.26329,1.56016,2.57283,2.50854,1.26695,0.00023072,0.00023072,0.00023072
138,1172.19,1.17285,1.71742,1.78999,1.08064,0.82655,0.4473,0.5766,0.36032,0.77168,0.39139,0.48684,0.26329,1.56016,2.57283,2.50854,1.26695,0.00022874,0.00022874,0.00022874
139,1180.79,1.0726,1.6875,1.93002,1.04909,0.82655,0.4473,0.5766,0.36032,0.77168,0.39139,0.48684,0.26329,1.56016,2.57283,2.50854,1.26695,0.00022676,0.00022676,0.00022676
140,1189.88,1.10682,1.6912,1.86419,1.04557,0.82456,0.50656,0.59965,0.36745,0.7161,0.42749,0.48441,0.26674,1.542,2.60814,2.41825,1.25966,0.00022478,0.00022478,0.00022478
141,1198.24,1.09511,1.64117,1.80042,1.06579,0.82456,0.50656,0.59965,0.36745,0.7161,0.42749,0.48441,0.26674,1.542,2.60814,2.41825,1.25966,0.0002228,0.0002228,0.0002228
142,1207.17,1.15407,1.85881,1.92198,1.03938,0.82456,0.50656,0.59965,0.36745,0.7161,0.42749,0.48441,0.26674,1.542,2.60814,2.41825,1.25966,0.00022082,0.00022082,0.00022082
143,1215.68,1.23121,1.90533,1.97363,1.06939,0.82456,0.50656,0.59965,0.36745,0.7161,0.42749,0.48441,0.26674,1.542,2.60814,2.41825,1.25966,0.00021884,0.00021884,0.00021884
144,1223.99,1.15487,1.86988,1.82934,1.07686,0.75107,0.50645,0.59045,0.37761,0.71844,0.46118,0.51825,0.28608,1.50483,2.54895,2.29504,1.24507,0.00021686,0.00021686,0.00021686
145,1232.95,1.19003,1.9107,1.82206,1.05603,0.75107,0.50645,0.59045,0.37761,0.71844,0.46118,0.51825,0.28608,1.50483,2.54895,2.29504,1.24507,0.00021488,0.00021488,0.00021488
146,1241.68,1.12166,1.76392,1.91202,1.05231,0.75107,0.50645,0.59045,0.37761,0.71844,0.46118,0.51825,0.28608,1.50483,2.54895,2.29504,1.24507,0.0002129,0.0002129,0.0002129
147,1249.59,1.08747,1.63858,1.65479,1.0638,0.75107,0.50645,0.59045,0.37761,0.71844,0.46118,0.51825,0.28608,1.50483,2.54895,2.29504,1.24507,0.00021092,0.00021092,0.00021092
148,1258.73,1.19463,1.83769,1.86336,1.06849,0.76228,0.52849,0.60932,0.39197,0.71677,0.48342,0.53145,0.29395,1.4631,2.51272,2.20635,1.22486,0.00020894,0.00020894,0.00020894
149,1267.8,1.14117,1.7718,1.78479,1.05968,0.76228,0.52849,0.60932,0.39197,0.71677,0.48342,0.53145,0.29395,1.4631,2.51272,2.20635,1.22486,0.00020696,0.00020696,0.00020696
150,1275.99,1.07512,1.6623,1.75173,1.07024,0.76228,0.52849,0.60932,0.39197,0.71677,0.48342,0.53145,0.29395,1.4631,2.51272,2.20635,1.22486,0.00020498,0.00020498,0.00020498
151,1285.15,1.10226,1.74134,1.78989,1.03116,0.76228,0.52849,0.60932,0.39197,0.71677,0.48342,0.53145,0.29395,1.4631,2.51272,2.20635,1.22486,0.000203,0.000203,0.000203
152,1294.09,1.19667,1.81069,1.80521,1.08449,0.77726,0.53624,0.62805,0.39881,0.75534,0.49,0.55456,0.29713,1.45586,2.50672,2.12467,1.22479,0.00020102,0.00020102,0.00020102
153,1301.91,1.04318,1.5919,1.71745,1.11861,0.77726,0.53624,0.62805,0.39881,0.75534,0.49,0.55456,0.29713,1.45586,2.50672,2.12467,1.22479,0.00019904,0.00019904,0.00019904
154,1310.07,1.07866,1.72065,1.57588,1.03256,0.77726,0.53624,0.62805,0.39881,0.75534,0.49,0.55456,0.29713,1.45586,2.50672,2.12467,1.22479,0.00019706,0.00019706,0.00019706
155,1318.54,1.08676,1.73157,1.82431,1.03745,0.77726,0.53624,0.62805,0.39881,0.75534,0.49,0.55456,0.29713,1.45586,2.50672,2.12467,1.22479,0.00019508,0.00019508,0.00019508
156,1326.48,1.14111,1.76112,1.72705,1.09456,0.76458,0.53296,0.61938,0.40812,0.73775,0.48209,0.54667,0.30495,1.45998,2.50615,2.08923,1.21841,0.0001931,0.0001931,0.0001931
157,1334.47,1.09407,1.70752,1.72495,1.07087,0.76458,0.53296,0.61938,0.40812,0.73775,0.48209,0.54667,0.30495,1.45998,2.50615,2.08923,1.21841,0.00019112,0.00019112,0.00019112
158,1343.22,1.08946,1.69088,1.7015,1.05116,0.76458,0.53296,0.61938,0.40812,0.73775,0.48209,0.54667,0.30495,1.45998,2.50615,2.08923,1.21841,0.00018914,0.00018914,0.00018914
159,1352.28,1.13459,1.76457,1.75605,1.02571,0.76458,0.53296,0.61938,0.40812,0.73775,0.48209,0.54667,0.30495,1.45998,2.50615,2.08923,1.21841,0.00018716,0.00018716,0.00018716
160,1361.67,1.08443,1.70603,1.73534,1.05645,0.77746,0.55813,0.62778,0.4098,0.73744,0.4588,0.53536,0.30103,1.47312,2.53396,2.05895,1.2281,0.00018518,0.00018518,0.00018518
161,1370.65,1.06785,1.55018,1.63203,1.04821,0.77746,0.55813,0.62778,0.4098,0.73744,0.4588,0.53536,0.30103,1.47312,2.53396,2.05895,1.2281,0.0001832,0.0001832,0.0001832
162,1379.34,1.05204,1.63021,1.7028,1.06932,0.77746,0.55813,0.62778,0.4098,0.73744,0.4588,0.53536,0.30103,1.47312,2.53396,2.05895,1.2281,0.00018122,0.00018122,0.00018122
163,1387.51,1.07278,1.66868,1.58825,1.07197,0.77746,0.55813,0.62778,0.4098,0.73744,0.4588,0.53536,0.30103,1.47312,2.53396,2.05895,1.2281,0.00017924,0.00017924,0.00017924
164,1396.07,1.12254,1.81868,1.73293,1.08303,0.77873,0.55532,0.63882,0.41238,0.67553,0.4761,0.52553,0.29538,1.47479,2.52843,2.00785,1.23328,0.00017726,0.00017726,0.00017726
165,1404.93,1.18569,1.75347,1.78122,1.07685,0.77873,0.55532,0.63882,0.41238,0.67553,0.4761,0.52553,0.29538,1.47479,2.52843,2.00785,1.23328,0.00017528,0.00017528,0.00017528
166,1413.56,1.00849,1.59104,1.58714,1.03377,0.77873,0.55532,0.63882,0.41238,0.67553,0.4761,0.52553,0.29538,1.47479,2.52843,2.00785,1.23328,0.0001733,0.0001733,0.0001733
167,1422.18,1.09656,1.72253,1.65215,1.0733,0.77873,0.55532,0.63882,0.41238,0.67553,0.4761,0.52553,0.29538,1.47479,2.52843,2.00785,1.23328,0.00017132,0.00017132,0.00017132
168,1430.76,1.08429,1.62221,1.62045,1.05059,0.76546,0.5604,0.63392,0.41132,0.84866,0.46095,0.53919,0.30823,1.4589,2.51985,1.93518,1.23199,0.00016934,0.00016934,0.00016934
169,1439.44,1.07675,1.69494,1.63893,1.03298,0.76546,0.5604,0.63392,0.41132,0.84866,0.46095,0.53919,0.30823,1.4589,2.51985,1.93518,1.23199,0.00016736,0.00016736,0.00016736
170,1448.07,1.09443,1.67492,1.64046,1.05542,0.76546,0.5604,0.63392,0.41132,0.84866,0.46095,0.53919,0.30823,1.4589,2.51985,1.93518,1.23199,0.00016538,0.00016538,0.00016538
171,1456.54,1.02508,1.63928,1.51732,1.03956,0.76546,0.5604,0.63392,0.41132,0.84866,0.46095,0.53919,0.30823,1.4589,2.51985,1.93518,1.23199,0.0001634,0.0001634,0.0001634
172,1465.35,1.15238,1.86564,1.62107,1.07007,0.74556,0.5728,0.6273,0.41184,0.81083,0.48704,0.55954,0.30228,1.45007,2.5266,1.87743,1.23006,0.00016142,0.00016142,0.00016142
173,1474.62,1.10513,1.76489,1.70794,1.03461,0.74556,0.5728,0.6273,0.41184,0.81083,0.48704,0.55954,0.30228,1.45007,2.5266,1.87743,1.23006,0.00015944,0.00015944,0.00015944
174,1483.36,1.09929,1.84135,1.5881,1.07012,0.74556,0.5728,0.6273,0.41184,0.81083,0.48704,0.55954,0.30228,1.45007,2.5266,1.87743,1.23006,0.00015746,0.00015746,0.00015746
175,1492.45,1.06818,1.63631,1.5873,1.06336,0.74556,0.5728,0.6273,0.41184,0.81083,0.48704,0.55954,0.30228,1.45007,2.5266,1.87743,1.23006,0.00015548,0.00015548,0.00015548
176,1501.92,1.08608,1.70115,1.66206,1.05658,0.72539,0.55646,0.63411,0.40792,0.72289,0.51022,0.56979,0.29959,1.44958,2.51497,1.81801,1.24248,0.0001535,0.0001535,0.0001535
177,1511.43,1.05732,1.62032,1.53328,1.01264,0.72539,0.55646,0.63411,0.40792,0.72289,0.51022,0.56979,0.29959,1.44958,2.51497,1.81801,1.24248,0.00015152,0.00015152,0.00015152
178,1520.49,1.04564,1.63736,1.55232,1.04581,0.72539,0.55646,0.63411,0.40792,0.72289,0.51022,0.56979,0.29959,1.44958,2.51497,1.81801,1.24248,0.00014954,0.00014954,0.00014954
179,1529.21,1.13474,1.66887,1.56463,1.09989,0.72539,0.55646,0.63411,0.40792,0.72289,0.51022,0.56979,0.29959,1.44958,2.51497,1.81801,1.24248,0.00014756,0.00014756,0.00014756
180,1538.31,1.13056,1.82516,1.62562,1.05213,0.77752,0.55861,0.63712,0.40924,0.75106,0.51967,0.58365,0.30339,1.43355,2.54706,1.77006,1.23722,0.00014558,0.00014558,0.00014558
181,1547.71,1.04797,1.5977,1.57744,1.01618,0.77752,0.55861,0.63712,0.40924,0.75106,0.51967,0.58365,0.30339,1.43355,2.54706,1.77006,1.23722,0.0001436,0.0001436,0.0001436
182,1556.8,0.99212,1.55677,1.44051,1.03301,0.77752,0.55861,0.63712,0.40924,0.75106,0.51967,0.58365,0.30339,1.43355,2.54706,1.77006,1.23722,0.00014162,0.00014162,0.00014162
183,1566.62,1.07332,1.68304,1.7085,1.03869,0.77752,0.55861,0.63712,0.40924,0.75106,0.51967,0.58365,0.30339,1.43355,2.54706,1.77006,1.23722,0.00013964,0.00013964,0.00013964
184,1576.12,1.08146,1.72975,1.56031,1.04667,0.81254,0.56405,0.64347,0.41244,0.76385,0.5281,0.58894,0.30464,1.43221,2.52306,1.76999,1.23761,0.00013766,0.00013766,0.00013766
185,1585.4,1.01458,1.61571,1.52028,1.03295,0.81254,0.56405,0.64347,0.41244,0.76385,0.5281,0.58894,0.30464,1.43221,2.52306,1.76999,1.23761,0.00013568,0.00013568,0.00013568
186,1594.5,1.03432,1.61571,1.49692,1.05917,0.81254,0.56405,0.64347,0.41244,0.76385,0.5281,0.58894,0.30464,1.43221,2.52306,1.76999,1.23761,0.0001337,0.0001337,0.0001337
187,1603.4,0.97422,1.57293,1.52663,1.03993,0.81254,0.56405,0.64347,0.41244,0.76385,0.5281,0.58894,0.30464,1.43221,2.52306,1.76999,1.23761,0.00013172,0.00013172,0.00013172
188,1612.51,1.01988,1.69234,1.49686,1.04233,0.90321,0.55919,0.63708,0.41246,0.84558,0.51956,0.57288,0.30067,1.44617,2.53318,1.78177,1.2422,0.00012974,0.00012974,0.00012974
189,1621.2,0.97034,1.61068,1.44768,1.03185,0.90321,0.55919,0.63708,0.41246,0.84558,0.51956,0.57288,0.30067,1.44617,2.53318,1.78177,1.2422,0.00012776,0.00012776,0.00012776
190,1630.33,1.09239,1.70366,1.53559,1.03131,0.90321,0.55919,0.63708,0.41246,0.84558,0.51956,0.57288,0.30067,1.44617,2.53318,1.78177,1.2422,0.00012578,0.00012578,0.00012578
191,1639.13,1.02615,1.72664,1.44758,1.0528,0.90321,0.55919,0.63708,0.41246,0.84558,0.51956,0.57288,0.30067,1.44617,2.53318,1.78177,1.2422,0.0001238,0.0001238,0.0001238
192,1648.46,1.06739,1.63937,1.48112,1.04634,0.85635,0.55122,0.64082,0.40989,0.82077,0.51553,0.56373,0.3016,1.43332,2.52452,1.7569,1.2392,0.00012182,0.00012182,0.00012182
193,1657.31,0.96542,1.52695,1.41093,1.04682,0.85635,0.55122,0.64082,0.40989,0.82077,0.51553,0.56373,0.3016,1.43332,2.52452,1.7569,1.2392,0.00011984,0.00011984,0.00011984
194,1666.51,0.96664,1.53619,1.46178,1.02421,0.85635,0.55122,0.64082,0.40989,0.82077,0.51553,0.56373,0.3016,1.43332,2.52452,1.7569,1.2392,0.00011786,0.00011786,0.00011786
195,1675.7,0.9679,1.54759,1.4328,1.01962,0.85635,0.55122,0.64082,0.40989,0.82077,0.51553,0.56373,0.3016,1.43332,2.52452,1.7569,1.2392,0.00011588,0.00011588,0.00011588
196,1684.62,0.9563,1.50666,1.42728,1.0195,0.89466,0.56395,0.64967,0.41701,0.87199,0.53268,0.58007,0.29988,1.40902,2.49875,1.72308,1.23061,0.0001139,0.0001139,0.0001139
197,1693.82,0.96493,1.51629,1.457,1.00251,0.89466,0.56395,0.64967,0.41701,0.87199,0.53268,0.58007,0.29988,1.40902,2.49875,1.72308,1.23061,0.00011192,0.00011192,0.00011192
198,1702.77,1.00015,1.55145,1.39996,1.04267,0.89466,0.56395,0.64967,0.41701,0.87199,0.53268,0.58007,0.29988,1.40902,2.49875,1.72308,1.23061,0.00010994,0.00010994,0.00010994
199,1711.8,1.05304,1.69337,1.49171,1.04292,0.89466,0.56395,0.64967,0.41701,0.87199,0.53268,0.58007,0.29988,1.40902,2.49875,1.72308,1.23061,0.00010796,0.00010796,0.00010796
200,1721.07,0.93086,1.54823,1.45201,1.00818,0.79099,0.59904,0.64571,0.42231,0.74146,0.56163,0.58999,0.31392,1.41225,2.51025,1.67857,1.2405,0.00010598,0.00010598,0.00010598
201,1729.9,0.969,1.59965,1.4373,1.03035,0.79099,0.59904,0.64571,0.42231,0.74146,0.56163,0.58999,0.31392,1.41225,2.51025,1.67857,1.2405,0.000104,0.000104,0.000104
202,1739.28,1.03582,1.62818,1.46108,1.05254,0.79099,0.59904,0.64571,0.42231,0.74146,0.56163,0.58999,0.31392,1.41225,2.51025,1.67857,1.2405,0.00010202,0.00010202,0.00010202
203,1748.22,1.00311,1.67349,1.38901,1.02161,0.79099,0.59904,0.64571,0.42231,0.74146,0.56163,0.58999,0.31392,1.41225,2.51025,1.67857,1.2405,0.00010004,0.00010004,0.00010004
204,1757.77,1.0495,1.64435,1.45887,1.01768,0.76625,0.61459,0.66051,0.4176,0.70297,0.56457,0.58976,0.30861,1.41113,2.51962,1.61883,1.24706,9.806e-05,9.806e-05,9.806e-05
205,1767.47,0.98184,1.52181,1.42663,1.00952,0.76625,0.61459,0.66051,0.4176,0.70297,0.56457,0.58976,0.30861,1.41113,2.51962,1.61883,1.24706,9.608e-05,9.608e-05,9.608e-05
206,1777.96,0.95964,1.52266,1.481,1.02055,0.76625,0.61459,0.66051,0.4176,0.70297,0.56457,0.58976,0.30861,1.41113,2.51962,1.61883,1.24706,9.41e-05,9.41e-05,9.41e-05
207,1787.59,1.05019,1.67228,1.46635,1.0338,0.76625,0.61459,0.66051,0.4176,0.70297,0.56457,0.58976,0.30861,1.41113,2.51962,1.61883,1.24706,9.212e-05,9.212e-05,9.212e-05
208,1797.39,1.01855,1.51262,1.3873,1.06913,0.80269,0.61908,0.66127,0.41704,0.73661,0.57421,0.59813,0.30407,1.40437,2.50039,1.57749,1.24642,9.014e-05,9.014e-05,9.014e-05
209,1807.23,1.05327,1.75879,1.55796,1.02919,0.80269,0.61908,0.66127,0.41704,0.73661,0.57421,0.59813,0.30407,1.40437,2.50039,1.57749,1.24642,8.816e-05,8.816e-05,8.816e-05
210,1816.74,1.0098,1.54188,1.426,1.04267,0.80269,0.61908,0.66127,0.41704,0.73661,0.57421,0.59813,0.30407,1.40437,2.50039,1.57749,1.24642,8.618e-05,8.618e-05,8.618e-05
211,1826.03,0.98381,1.58784,1.49742,1.03611,0.80269,0.61908,0.66127,0.41704,0.73661,0.57421,0.59813,0.30407,1.40437,2.50039,1.57749,1.24642,8.42e-05,8.42e-05,8.42e-05
212,1834.65,1.02457,1.56204,1.42438,1.08917,0.80119,0.61956,0.66461,0.41499,0.72768,0.56345,0.58589,0.30052,1.4059,2.50777,1.56084,1.24895,8.222e-05,8.222e-05,8.222e-05
213,1843.59,0.95326,1.55586,1.42587,1.0453,0.80119,0.61956,0.66461,0.41499,0.72768,0.56345,0.58589,0.30052,1.4059,2.50777,1.56084,1.24895,8.024e-05,8.024e-05,8.024e-05
214,1852.09,0.86873,1.2991,1.27729,0.99027,0.80119,0.61956,0.66461,0.41499,0.72768,0.56345,0.58589,0.30052,1.4059,2.50777,1.56084,1.24895,7.826e-05,7.826e-05,7.826e-05
215,1860.82,0.98299,1.63339,1.41714,1.05478,0.80119,0.61956,0.66461,0.41499,0.72768,0.56345,0.58589,0.30052,1.4059,2.50777,1.56084,1.24895,7.628e-05,7.628e-05,7.628e-05
216,1870.69,1.03323,1.62742,1.5126,1.03025,0.79844,0.62072,0.6667,0.41844,0.73159,0.57,0.59228,0.29842,1.40157,2.50664,1.5562,1.24696,7.43e-05,7.43e-05,7.43e-05
217,1879.65,0.9845,1.54392,1.36567,1.04837,0.79844,0.62072,0.6667,0.41844,0.73159,0.57,0.59228,0.29842,1.40157,2.50664,1.5562,1.24696,7.232e-05,7.232e-05,7.232e-05
218,1888.54,0.92299,1.49471,1.34032,1.01229,0.79844,0.62072,0.6667,0.41844,0.73159,0.57,0.59228,0.29842,1.40157,2.50664,1.5562,1.24696,7.034e-05,7.034e-05,7.034e-05
219,1898.64,1.0313,1.71903,1.4153,1.03001,0.79844,0.62072,0.6667,0.41844,0.73159,0.57,0.59228,0.29842,1.40157,2.50664,1.5562,1.24696,6.836e-05,6.836e-05,6.836e-05
220,1907.82,1.02825,1.70848,1.49388,1.06475,0.76724,0.62845,0.66913,0.4259,0.69291,0.55734,0.57749,0.3,1.4062,2.51657,1.55125,1.24645,6.638e-05,6.638e-05,6.638e-05
221,1917.12,1.03531,1.61442,1.47548,1.03034,0.76724,0.62845,0.66913,0.4259,0.69291,0.55734,0.57749,0.3,1.4062,2.51657,1.55125,1.24645,6.44e-05,6.44e-05,6.44e-05
222,1925.32,1.02686,1.59527,1.44574,1.0179,0.76724,0.62845,0.66913,0.4259,0.69291,0.55734,0.57749,0.3,1.4062,2.51657,1.55125,1.24645,6.242e-05,6.242e-05,6.242e-05
223,1933.42,1.00999,1.65318,1.38909,1.02631,0.76724,0.62845,0.66913,0.4259,0.69291,0.55734,0.57749,0.3,1.4062,2.51657,1.55125,1.24645,6.044e-05,6.044e-05,6.044e-05
224,1941.32,0.89394,1.45023,1.41907,1.025,0.76924,0.62835,0.66944,0.42034,0.68416,0.56057,0.57689,0.3014,1.39432,2.51371,1.55219,1.22946,5.846e-05,5.846e-05,5.846e-05
225,1949.51,0.99979,1.59728,1.40342,1.02051,0.76924,0.62835,0.66944,0.42034,0.68416,0.56057,0.57689,0.3014,1.39432,2.51371,1.55219,1.22946,5.648e-05,5.648e-05,5.648e-05
226,1957.88,0.9564,1.48502,1.4478,1.011,0.76924,0.62835,0.66944,0.42034,0.68416,0.56057,0.57689,0.3014,1.39432,2.51371,1.55219,1.22946,5.45e-05,5.45e-05,5.45e-05
227,1965.76,0.97389,1.611,1.33522,1.00219,0.76924,0.62835,0.66944,0.42034,0.68416,0.56057,0.57689,0.3014,1.39432,2.51371,1.55219,1.22946,5.252e-05,5.252e-05,5.252e-05
228,1974.62,1.0131,1.57385,1.45612,1.03619,0.74854,0.62786,0.66579,0.42132,0.68444,0.56684,0.57271,0.30617,1.38721,2.50795,1.54704,1.22384,5.054e-05,5.054e-05,5.054e-05
229,1983.81,1.06205,1.62432,1.5044,1.05119,0.74854,0.62786,0.66579,0.42132,0.68444,0.56684,0.57271,0.30617,1.38721,2.50795,1.54704,1.22384,4.856e-05,4.856e-05,4.856e-05
230,1992.45,0.99369,1.47026,1.43132,1.02234,0.74854,0.62786,0.66579,0.42132,0.68444,0.56684,0.57271,0.30617,1.38721,2.50795,1.54704,1.22384,4.658e-05,4.658e-05,4.658e-05
231,2001.79,1.07663,1.68392,1.4832,1.01059,0.74854,0.62786,0.66579,0.42132,0.68444,0.56684,0.57271,0.30617,1.38721,2.50795,1.54704,1.22384,4.46e-05,4.46e-05,4.46e-05
232,2010.64,1.01301,1.57245,1.4364,1.0152,0.76149,0.62487,0.66887,0.42321,0.70328,0.56184,0.58029,0.31153,1.39578,2.51734,1.53754,1.22831,4.262e-05,4.262e-05,4.262e-05
233,2019.87,0.99295,1.57172,1.50392,1.01276,0.76149,0.62487,0.66887,0.42321,0.70328,0.56184,0.58029,0.31153,1.39578,2.51734,1.53754,1.22831,4.064e-05,4.064e-05,4.064e-05
234,2028.54,0.93854,1.53924,1.33875,1.03402,0.76149,0.62487,0.66887,0.42321,0.70328,0.56184,0.58029,0.31153,1.39578,2.51734,1.53754,1.22831,3.866e-05,3.866e-05,3.866e-05
235,2037.35,0.97829,1.63358,1.32656,1.00436,0.76149,0.62487,0.66887,0.42321,0.70328,0.56184,0.58029,0.31153,1.39578,2.51734,1.53754,1.22831,3.668e-05,3.668e-05,3.668e-05
236,2045.96,0.96219,1.5163,1.3542,1.0151,0.7673,0.62589,0.67106,0.42529,0.7135,0.56261,0.58273,0.31039,1.39233,2.5241,1.54293,1.22897,3.47e-05,3.47e-05,3.47e-05
237,2054.47,0.93476,1.43409,1.3192,1.05372,0.7673,0.62589,0.67106,0.42529,0.7135,0.56261,0.58273,0.31039,1.39233,2.5241,1.54293,1.22897,3.272e-05,3.272e-05,3.272e-05
238,2063.37,0.98551,1.60994,1.44622,0.98645,0.7673,0.62589,0.67106,0.42529,0.7135,0.56261,0.58273,0.31039,1.39233,2.5241,1.54293,1.22897,3.074e-05,3.074e-05,3.074e-05
239,2071.89,0.93437,1.56538,1.31513,1.00618,0.7673,0.62589,0.67106,0.42529,0.7135,0.56261,0.58273,0.31039,1.39233,2.5241,1.54293,1.22897,2.876e-05,2.876e-05,2.876e-05
240,2080.48,0.95692,1.59672,1.37157,1.0122,0.77443,0.62286,0.6718,0.42835,0.73848,0.57133,0.59574,0.3132,1.38709,2.53773,1.53391,1.22937,2.678e-05,2.678e-05,2.678e-05
241,2088.07,0.84741,1.37051,1.2022,0.98073,0.77443,0.62286,0.6718,0.42835,0.73848,0.57133,0.59574,0.3132,1.38709,2.53773,1.53391,1.22937,2.48e-05,2.48e-05,2.48e-05
242,2095.48,0.94054,1.56899,1.24225,0.96997,0.77443,0.62286,0.6718,0.42835,0.73848,0.57133,0.59574,0.3132,1.38709,2.53773,1.53391,1.22937,2.282e-05,2.282e-05,2.282e-05
243,2103.2,1.01752,1.59337,1.29888,1.0286,0.77443,0.62286,0.6718,0.42835,0.73848,0.57133,0.59574,0.3132,1.38709,2.53773,1.53391,1.22937,2.084e-05,2.084e-05,2.084e-05
244,2110.96,0.97721,1.60653,1.25285,0.98048,0.8268,0.63165,0.67254,0.42813,0.80688,0.57369,0.59606,0.31696,1.36869,2.54195,1.49246,1.22342,1.886e-05,1.886e-05,1.886e-05
245,2118.42,0.90418,1.41467,1.23247,0.97279,0.8268,0.63165,0.67254,0.42813,0.80688,0.57369,0.59606,0.31696,1.36869,2.54195,1.49246,1.22342,1.688e-05,1.688e-05,1.688e-05
246,2126.03,0.92113,1.44297,1.25177,1.0103,0.8268,0.63165,0.67254,0.42813,0.80688,0.57369,0.59606,0.31696,1.36869,2.54195,1.49246,1.22342,1.49e-05,1.49e-05,1.49e-05
247,2133.59,0.94128,1.47456,1.27705,1.00152,0.8268,0.63165,0.67254,0.42813,0.80688,0.57369,0.59606,0.31696,1.36869,2.54195,1.49246,1.22342,1.292e-05,1.292e-05,1.292e-05
248,2141.23,0.98747,1.76931,1.28645,0.98276,0.82139,0.63422,0.67516,0.43162,0.81767,0.56489,0.59935,0.31704,1.35237,2.55191,1.46713,1.21593,1.094e-05,1.094e-05,1.094e-05
249,2148.8,0.92203,1.46997,1.25318,0.98777,0.82139,0.63422,0.67516,0.43162,0.81767,0.56489,0.59935,0.31704,1.35237,2.55191,1.46713,1.21593,8.96e-06,8.96e-06,8.96e-06
250,2156.39,0.921,1.51232,1.22154,0.99263,0.82139,0.63422,0.67516,0.43162,0.81767,0.56489,0.59935,0.31704,1.35237,2.55191,1.46713,1.21593,6.98e-06,6.98e-06,6.98e-06
